,Unnamed: 0,Unnamed: 0.1,review,label,TOKENIZATION,TF,STOPWORD,REVIEW,BERSIH,polarity
613,613,613,not well managed by the local tourism office even though if managed it can be more cared for and produce kurang dikelola dengan baik oleh dinas pariwisata setempat padahal klo dikelola bisa lebih terrawat dan menghasilkan,positif,"['not', 'well', 'managed', 'by', 'the', 'local', 'tourism', 'office', 'even', 'though', 'if', 'managed', 'it', 'can', 'be', 'more', 'cared', 'for', 'and', 'produce', 'kurang', 'dikelola', 'dengan', 'baik', 'oleh', 'dinas', 'pariwisata', 'setempat', 'padahal', 'klo', 'dikelola', 'bisa', 'lebih', 'terrawat', 'dan', 'menghasilkan']",<FreqDist with 34 samples and 36 outcomes>,"['not', 'well', 'managed', 'by', 'the', 'local', 'tourism', 'office', 'even', 'though', 'if', 'managed', 'it', 'can', 'be', 'more', 'cared', 'for', 'and', 'produce', 'dikelola', 'dinas', 'pariwisata', 'klo', 'dikelola', 'terrawat', 'menghasilkan']","['not', 'well', 'managed', 'by', 'the', 'local', 'tourism', 'office', 'even', 'though', 'if', 'managed', 'it', 'can', 'be', 'more', 'cared', 'for', 'and', 'produce', 'kelola', 'dinas', 'pariwisata', 'klo', 'kelola', 'terrawat', 'hasil']",not well managed by the local tourism office even though if managed it can be more cared for and produce kelola dinas pariwisata klo kelola terrawat hasil,1
614,614,614,beautiful place at night with the sea waves tempat yg indah pada malam hari dengan deburan ombak laut,positif,"['beautiful', 'place', 'at', 'night', 'with', 'the', 'sea', 'waves', 'tempat', 'yg', 'indah', 'pada', 'malam', 'hari', 'dengan', 'deburan', 'ombak', 'laut']",<FreqDist with 18 samples and 18 outcomes>,"['beautiful', 'place', 'at', 'night', 'with', 'the', 'sea', 'waves', 'yg', 'indah', 'malam', 'deburan', 'ombak', 'laut']","['beautiful', 'place', 'at', 'night', 'with', 'the', 'sea', 'waves', 'yg', 'indah', 'malam', 'debur', 'ombak', 'laut']",beautiful place at night with the sea waves yg indah malam debur ombak laut,1
615,615,615,tourist attraction tempat wisata,positif,"['tourist', 'attraction', 'tempat', 'wisata']",<FreqDist with 4 samples and 4 outcomes>,"['tourist', 'attraction', 'wisata']","['tourist', 'attraction', 'wisata']",tourist attraction wisata,1
616,616,616,spice up the pie here with your siblings enjoy the sunshine kal calm down and hyrupp skuyy rancak bana pai ka sini sama sanak saudara menikmati senja santuy kalem mah hyrupp skuyy,positif,"['spice', 'up', 'the', 'pie', 'here', 'with', 'your', 'siblings', 'enjoy', 'the', 'sunshine', 'kal', 'calm', 'down', 'and', 'hyrupp', 'skuyy', 'rancak', 'bana', 'pai', 'ka', 'sini', 'sama', 'sanak', 'saudara', 'menikmati', 'senja', 'santuy', 'kalem', 'mah', 'hyrupp', 'skuyy']",<FreqDist with 29 samples and 32 outcomes>,"['spice', 'up', 'the', 'pie', 'here', 'with', 'your', 'siblings', 'enjoy', 'the', 'sunshine', 'kal', 'calm', 'down', 'and', 'hyrupp', 'skuyy', 'rancak', 'bana', 'pai', 'ka', 'sanak', 'saudara', 'menikmati', 'senja', 'santuy', 'kalem', 'mah', 'hyrupp', 'skuyy']","['spice', 'up', 'the', 'pie', 'here', 'with', 'your', 'siblings', 'enjoy', 'the', 'sunshine', 'kal', 'calm', 'down', 'and', 'hyrupp', 'skuyy', 'rancak', 'bana', 'pai', 'ka', 'sanak', 'saudara', 'nikmat', 'senja', 'santuy', 'kalem', 'mah', 'hyrupp', 'skuyy']",spice up the pie here with your siblings enjoy the sunshine kal calm down and hyrupp skuyy rancak bana pai ka sanak saudara nikmat senja santuy kalem mah hyrupp skuyy,1
617,617,617,one of the tourist attractions in padang these two spots are suitable for relaxing with family can also photos around this area there is  parking lot for motorbikes in addition there are also many sellers of,positif,"['one', 'of', 'the', 'tourist', 'attractions', 'in', 'padang', 'these', 'two', 'spots', 'are', 'suitable', 'for', 'relaxing', 'with', 'family', 'can', 'also', 'photos', 'around', 'this', 'area', 'there', 'is', '', 'parking', 'lot', 'for', 'motorbikes', 'in', 'addition', 'there', 'are', 'also', 'many', 'sellers', 'of']",<FreqDist with 31 samples and 37 outcomes>,"['one', 'of', 'the', 'tourist', 'attractions', 'in', 'padang', 'these', 'two', 'spots', 'are', 'suitable', 'for', 'relaxing', 'with', 'family', 'can', 'also', 'photos', 'around', 'this', 'area', 'there', 'is', '', 'parking', 'lot', 'for', 'motorbikes', 'in', 'addition', 'there', 'are', 'also', 'many', 'sellers', 'of']","['one', 'of', 'the', 'tourist', 'attractions', 'in', 'padang', 'these', 'two', 'spots', 'are', 'suitable', 'for', 'relaxing', 'with', 'family', 'can', 'also', 'photos', 'around', 'this', 'area', 'there', 'is', '', 'parking', 'lot', 'for', 'motorbikes', 'in', 'addition', 'there', 'are', 'also', 'many', 'sellers', 'of']",one of the tourist attractions in padang these two spots are suitable for relaxing with family can also photos around this area there is  parking lot for motorbikes in addition there are also many sellers of,1
618,618,618,nice cheap tourist spot and beautiful city of padang close to the city center bagus tempat wisata murah dan indah kota padang dekat dengan pusat kota,positif,"['nice', 'cheap', 'tourist', 'spot', 'and', 'beautiful', 'city', 'of', 'padang', 'close', 'to', 'the', 'city', 'center', 'bagus', 'tempat', 'wisata', 'murah', 'dan', 'indah', 'kota', 'padang', 'dekat', 'dengan', 'pusat', 'kota']",<FreqDist with 23 samples and 26 outcomes>,"['nice', 'cheap', 'tourist', 'spot', 'and', 'beautiful', 'city', 'of', 'padang', 'close', 'to', 'the', 'city', 'center', 'bagus', 'wisata', 'murah', 'indah', 'kota', 'padang', 'pusat', 'kota']","['nice', 'cheap', 'tourist', 'spot', 'and', 'beautiful', 'city', 'of', 'padang', 'close', 'to', 'the', 'city', 'center', 'bagus', 'wisata', 'murah', 'indah', 'kota', 'padang', 'pusat', 'kota']",nice cheap tourist spot and beautiful city of padang close to the city center bagus wisata murah indah kota padang pusat kota,1
619,619,619, good place to visit maybe in the future if every corner of padang beach is provided with freshwater lran to rinse the body after bathing at sea for free tempat yg bagus untuk di kinjungi mungkin,positif,"['', 'good', 'place', 'to', 'visit', 'maybe', 'in', 'the', 'future', 'if', 'every', 'corner', 'of', 'padang', 'beach', 'is', 'provided', 'with', 'freshwater', 'lran', 'to', 'rinse', 'the', 'body', 'after', 'bathing', 'at', 'sea', 'for', 'free', 'tempat', 'yg', 'bagus', 'untuk', 'di', 'kinjungi', 'mungkin']",<FreqDist with 35 samples and 37 outcomes>,"['', 'good', 'place', 'to', 'visit', 'maybe', 'in', 'the', 'future', 'if', 'every', 'corner', 'of', 'padang', 'beach', 'is', 'provided', 'with', 'freshwater', 'lran', 'to', 'rinse', 'the', 'body', 'after', 'bathing', 'at', 'sea', 'for', 'free', 'yg', 'bagus', 'kinjungi']","['', 'good', 'place', 'to', 'visit', 'maybe', 'in', 'the', 'future', 'if', 'every', 'corner', 'of', 'padang', 'beach', 'is', 'provided', 'with', 'freshwater', 'lran', 'to', 'rinse', 'the', 'body', 'after', 'bathing', 'at', 'sea', 'for', 'free', 'yg', 'bagus', 'kinjungi']", good place to visit maybe in the future if every corner of padang beach is provided with freshwater lran to rinse the body after bathing at sea for free yg bagus kinjungi,1
620,620,620,by the beach for  place to relax with family many minang typical snacks tepi pantai untuk tempat bersantai bersama keluarga banyak jajanan khas minang,positif,"['by', 'the', 'beach', 'for', '', 'place', 'to', 'relax', 'with', 'family', 'many', 'minang', 'typical', 'snacks', 'tepi', 'pantai', 'untuk', 'tempat', 'bersantai', 'bersama', 'keluarga', 'banyak', 'jajanan', 'khas', 'minang']",<FreqDist with 24 samples and 25 outcomes>,"['by', 'the', 'beach', 'for', '', 'place', 'to', 'relax', 'with', 'family', 'many', 'minang', 'typical', 'snacks', 'tepi', 'pantai', 'bersantai', 'keluarga', 'jajanan', 'khas', 'minang']","['by', 'the', 'beach', 'for', '', 'place', 'to', 'relax', 'with', 'family', 'many', 'mang', 'typical', 'snacks', 'tepi', 'pantai', 'santa', 'keluarga', 'jajan', 'khas', 'mang']",by the beach for  place to relax with family many mang typical snacks tepi pantai santa keluarga jajan khas mang,1
621,621,621,but one of the great places to enjoy the natural beauty of the creator the rhythm of the waves brings calm to the soul taplau salah satu tempat yang bagus untuk menikmati keindahan alam sang pencipta irama deburan ombak membawa ketenangan dalam jiwa,positif,"['but', 'one', 'of', 'the', 'great', 'places', 'to', 'enjoy', 'the', 'natural', 'beauty', 'of', 'the', 'creator', 'the', 'rhythm', 'of', 'the', 'waves', 'brings', 'calm', 'to', 'the', 'soul', 'taplau', 'salah', 'satu', 'tempat', 'yang', 'bagus', 'untuk', 'menikmati', 'keindahan', 'alam', 'sang', 'pencipta', 'irama', 'deburan', 'ombak', 'membawa', 'ketenangan', 'dalam', 'jiwa']",<FreqDist with 35 samples and 43 outcomes>,"['but', 'one', 'of', 'the', 'great', 'places', 'to', 'enjoy', 'the', 'natural', 'beauty', 'of', 'the', 'creator', 'the', 'rhythm', 'of', 'the', 'waves', 'brings', 'calm', 'to', 'the', 'soul', 'taplau', 'salah', 'bagus', 'menikmati', 'keindahan', 'alam', 'sang', 'pencipta', 'irama', 'deburan', 'ombak', 'membawa', 'ketenangan', 'jiwa']","['but', 'one', 'of', 'the', 'great', 'places', 'to', 'enjoy', 'the', 'natural', 'beauty', 'of', 'the', 'creator', 'the', 'rhythm', 'of', 'the', 'waves', 'brings', 'calm', 'to', 'the', 'soul', 'taplau', 'salah', 'bagus', 'nikmat', 'indah', 'alam', 'sang', 'cipta', 'irama', 'debur', 'ombak', 'bawa', 'tenang', 'jiwa']",but one of the great places to enjoy the natural beauty of the creator the rhythm of the waves brings calm to the soul taplau salah bagus nikmat indah alam sang cipta irama debur ombak bawa tenang jiwa,1
622,622,622,too many food traders and garbage terlalu banyak pedagang makanan dan sampah,positif,"['too', 'many', 'food', 'traders', 'and', 'garbage', 'terlalu', 'banyak', 'pedagang', 'makanan', 'dan', 'sampah']",<FreqDist with 12 samples and 12 outcomes>,"['too', 'many', 'food', 'traders', 'and', 'garbage', 'pedagang', 'makanan', 'sampah']","['too', 'many', 'food', 'traders', 'and', 'garbage', 'dagang', 'makan', 'sampah']",too many food traders and garbage dagang makan sampah,1
623,623,623,the beach behind the house whatever shall klu lg play to the desert city pantai belakang rumah destinasi wajib klu lg main ke kota padang,positif,"['the', 'beach', 'behind', 'the', 'house', 'whatever', 'shall', 'klu', 'lg', 'play', 'to', 'the', 'desert', 'city', 'pantai', 'belakang', 'rumah', 'destinasi', 'wajib', 'klu', 'lg', 'main', 'ke', 'kota', 'padang']",<FreqDist with 21 samples and 25 outcomes>,"['the', 'beach', 'behind', 'the', 'house', 'whatever', 'shall', 'klu', 'lg', 'play', 'to', 'the', 'desert', 'city', 'pantai', 'rumah', 'destinasi', 'wajib', 'klu', 'lg', 'main', 'kota', 'padang']","['the', 'beach', 'behind', 'the', 'house', 'whatever', 'shall', 'klu', 'lg', 'play', 'to', 'the', 'desert', 'city', 'pantai', 'rumah', 'destinasi', 'wajib', 'klu', 'lg', 'main', 'kota', 'padang']",the beach behind the house whatever shall klu lg play to the desert city pantai rumah destinasi wajib klu lg main kota padang,1
624,624,624,ramai banget di sabtu malam tempat nongkrong orang kota padang asli ramai banget kalau malam minggu tempat nongkrong masyarakat kota padang,positif,"['ramai', 'banget', 'di', 'sabtu', 'malam', 'tempat', 'nongkrong', 'orang', 'kota', 'padang', 'asli', 'ramai', 'banget', 'kalau', 'malam', 'minggu', 'tempat', 'nongkrong', 'masyarakat', 'kota', 'padang']",<FreqDist with 14 samples and 21 outcomes>,"['ramai', 'banget', 'sabtu', 'malam', 'nongkrong', 'orang', 'kota', 'padang', 'asli', 'ramai', 'banget', 'malam', 'minggu', 'nongkrong', 'masyarakat', 'kota', 'padang']","['ramai', 'banget', 'sabtu', 'malam', 'nongkrong', 'orang', 'kota', 'padang', 'asli', 'ramai', 'banget', 'malam', 'minggu', 'nongkrong', 'masyarakat', 'kota', 'padang']",ramai banget sabtu malam nongkrong orang kota padang asli ramai banget malam minggu nongkrong masyarakat kota padang,1
625,625,625,pantai padang free to see the beautiful sunset become  tourist reference in the city of padang pantai padangbebas melihat sunsetindahmenjadi referensi wisata di kota padang,positif,"['pantai', 'padang', 'free', 'to', 'see', 'the', 'beautiful', 'sunset', 'become', '', 'tourist', 'reference', 'in', 'the', 'city', 'of', 'padang', 'pantai', 'padangbebas', 'melihat', 'sunsetindahmenjadi', 'referensi', 'wisata', 'di', 'kota', 'padang']",<FreqDist with 22 samples and 26 outcomes>,"['pantai', 'padang', 'free', 'to', 'see', 'the', 'beautiful', 'sunset', 'become', '', 'tourist', 'reference', 'in', 'the', 'city', 'of', 'padang', 'pantai', 'padangbebas', 'sunsetindahmenjadi', 'referensi', 'wisata', 'kota', 'padang']","['pantai', 'padang', 'free', 'to', 'see', 'the', 'beautiful', 'sunset', 'become', '', 'tourist', 'reference', 'in', 'the', 'city', 'of', 'padang', 'pantai', 'padangbebas', 'sunsetindahmenjadi', 'referensi', 'wisata', 'kota', 'padang']",pantai padang free to see the beautiful sunset become  tourist reference in the city of padang pantai padangbebas sunsetindahmenjadi referensi wisata kota padang,1
626,626,626,pantai indah terbentang dari muaro padang sampai kampus univ bung hatta asli pantai yang indah membentang dari muaro padang sampai kampus univ bung hatta,positif,"['pantai', 'indah', 'terbentang', 'dari', 'muaro', 'padang', 'sampai', 'kampus', 'univ', 'bung', 'hatta', 'asli', 'pantai', 'yang', 'indah', 'membentang', 'dari', 'muaro', 'padang', 'sampai', 'kampus', 'univ', 'bung', 'hatta']",<FreqDist with 14 samples and 24 outcomes>,"['pantai', 'indah', 'terbentang', 'muaro', 'padang', 'kampus', 'univ', 'hatta', 'asli', 'pantai', 'indah', 'membentang', 'muaro', 'padang', 'kampus', 'univ', 'hatta']","['pantai', 'indah', 'bentang', 'muaro', 'padang', 'kampus', 'univ', 'hatta', 'asli', 'pantai', 'indah', 'bentang', 'muaro', 'padang', 'kampus', 'univ', 'hatta']",pantai indah bentang muaro padang kampus univ hatta asli pantai indah bentang muaro padang kampus univ hatta,1
627,627,627,nikmati keindahan pantai padang dengan aneka makanan tradisional khas minang dibawah payung meja selain itu ada berbagai kebutuhan pangan lainnya di tepi pantai ada masjid tempat umum,positif,"['nikmati', 'keindahan', 'pantai', 'padang', 'dengan', 'aneka', 'makanan', 'tradisional', 'khas', 'minang', 'dibawah', 'payung', 'meja', 'selain', 'itu', 'ada', 'berbagai', 'kebutuhan', 'pangan', 'lainnya', 'di', 'tepi', 'pantai', 'ada', 'masjid', 'tempat', 'umum']",<FreqDist with 25 samples and 27 outcomes>,"['nikmati', 'keindahan', 'pantai', 'padang', 'aneka', 'makanan', 'tradisional', 'khas', 'minang', 'dibawah', 'payung', 'meja', 'kebutuhan', 'pangan', 'tepi', 'pantai', 'masjid']","['nikmat', 'indah', 'pantai', 'padang', 'aneka', 'makan', 'tradisional', 'khas', 'mang', 'bawah', 'payung', 'meja', 'butuh', 'pangan', 'tepi', 'pantai', 'masjid']",nikmat indah pantai padang aneka makan tradisional khas mang bawah payung meja butuh pangan tepi pantai masjid,1
628,628,628,taman tepi pantai perlu diperluas kebersihan dan keindahannya ditingkatkan asli taman tepi laut perlu diperluas tingkatkan kebersihan dan keindahan,positif,"['taman', 'tepi', 'pantai', 'perlu', 'diperluas', 'kebersihan', 'dan', 'keindahannya', 'ditingkatkan', 'asli', 'taman', 'tepi', 'laut', 'perlu', 'diperluas', 'tingkatkan', 'kebersihan', 'dan', 'keindahan']",<FreqDist with 13 samples and 19 outcomes>,"['taman', 'tepi', 'pantai', 'diperluas', 'kebersihan', 'keindahannya', 'ditingkatkan', 'asli', 'taman', 'tepi', 'laut', 'diperluas', 'tingkatkan', 'kebersihan', 'keindahan']","['taman', 'tepi', 'pantai', 'luas', 'bersih', 'indah', 'tingkat', 'asli', 'taman', 'tepi', 'laut', 'luas', 'tingkat', 'bersih', 'indah']",taman tepi pantai luas bersih indah tingkat asli taman tepi laut luas tingkat bersih indah,1
629,629,629,maa syaa allah asli maa syaa allah,positif,"['maa', 'syaa', 'allah', 'asli', 'maa', 'syaa', 'allah']",<FreqDist with 4 samples and 7 outcomes>,"['maa', 'syaa', 'allah', 'asli', 'maa', 'syaa', 'allah']","['maa', 'syaa', 'allah', 'asli', 'maa', 'syaa', 'allah']",maa syaa allah asli maa syaa allah,1
630,630,630,pantainya bagus dan pemandangannya juga bagus apalagi dua tahun terakhir ini telah membuat banyak perubahan dan perkembangan untuk kemajuan dan kebaikan pantai asli pantainya bagus dan pemandangannya juga,positif,"['pantainya', 'bagus', 'dan', 'pemandangannya', 'juga', 'bagus', 'apalagi', 'dua', 'tahun', 'terakhir', 'ini', 'telah', 'membuat', 'banyak', 'perubahan', 'dan', 'perkembangan', 'untuk', 'kemajuan', 'dan', 'kebaikan', 'pantai', 'asli', 'pantainya', 'bagus', 'dan', 'pemandangannya', 'juga']",<FreqDist with 20 samples and 28 outcomes>,"['pantainya', 'bagus', 'pemandangannya', 'bagus', 'perubahan', 'perkembangan', 'kemajuan', 'kebaikan', 'pantai', 'asli', 'pantainya', 'bagus', 'pemandangannya']","['pantai', 'bagus', 'pandang', 'bagus', 'ubah', 'kembang', 'maju', 'baik', 'pantai', 'asli', 'pantai', 'bagus', 'pandang']",pantai bagus pandang bagus ubah kembang maju baik pantai asli pantai bagus pandang,1
631,631,631,cukup bagus asli lumayan bagus,positif,"['cukup', 'bagus', 'asli', 'lumayan', 'bagus']",<FreqDist with 4 samples and 5 outcomes>,"['bagus', 'asli', 'lumayan', 'bagus']","['bagus', 'asli', 'lumayan', 'bagus']",bagus asli lumayan bagus,1
632,632,632,pantainya bersih dan pengunjung ramai asli pantainya bersih dan pengunjungnya ramai,positif,"['pantainya', 'bersih', 'dan', 'pengunjung', 'ramai', 'asli', 'pantainya', 'bersih', 'dan', 'pengunjungnya', 'ramai']",<FreqDist with 7 samples and 11 outcomes>,"['pantainya', 'bersih', 'pengunjung', 'ramai', 'asli', 'pantainya', 'bersih', 'pengunjungnya', 'ramai']","['pantai', 'bersih', 'unjung', 'ramai', 'asli', 'pantai', 'bersih', 'unjung', 'ramai']",pantai bersih unjung ramai asli pantai bersih unjung ramai,1
633,633,633,rancak bana asli rancak bana,positif,"['rancak', 'bana', 'asli', 'rancak', 'bana']",<FreqDist with 3 samples and 5 outcomes>,"['rancak', 'bana', 'asli', 'rancak', 'bana']","['rancak', 'bana', 'asli', 'rancak', 'bana']",rancak bana asli rancak bana,1
634,634,634,rekomendasi tempat santai buat temen dan keluarga pokoknya buat semua kalangan asli tempat santai recommended buat keluarga teman pokoknya untuk semua kalangan dech,positif,"['rekomendasi', 'tempat', 'santai', 'buat', 'temen', 'dan', 'keluarga', 'pokoknya', 'buat', 'semua', 'kalangan', 'asli', 'tempat', 'santai', 'recommended', 'buat', 'keluarga', 'teman', 'pokoknya', 'untuk', 'semua', 'kalangan', 'dech']",<FreqDist with 15 samples and 23 outcomes>,"['rekomendasi', 'santai', 'temen', 'keluarga', 'pokoknya', 'kalangan', 'asli', 'santai', 'recommended', 'keluarga', 'teman', 'pokoknya', 'kalangan', 'dech']","['rekomendasi', 'santai', 'temen', 'keluarga', 'pokok', 'kalang', 'asli', 'santai', 'recommended', 'keluarga', 'teman', 'pokok', 'kalang', 'dech']",rekomendasi santai temen keluarga pokok kalang asli santai recommended keluarga teman pokok kalang dech,1
